"","LandUse","date","ndvi_mean","Stot_per_LU","ndvi_mean_interp"
"1140","Semi-naturelle mixte",2015-02-14,NA,NA,0.53338313756895
"1141","Semi-naturelle mixte",2015-02-15,NA,NA,0.525549790729404
"1142","Semi-naturelle mixte",2015-02-16,NA,NA,0.517716443889858
"1143","Semi-naturelle mixte",2015-02-17,NA,NA,0.509883097050312
"1144","Semi-naturelle mixte",2015-02-18,NA,NA,0.502049750210766
"1145","Semi-naturelle mixte",2015-02-19,NA,NA,0.49421640337122
"1146","Semi-naturelle mixte",2015-02-20,NA,NA,0.486383056531674
"1147","Semi-naturelle mixte",2015-02-21,NA,NA,0.478549709692128
"1148","Semi-naturelle mixte",2015-02-22,NA,NA,0.470716362852582
"1149","Semi-naturelle mixte",2015-02-23,NA,NA,0.462883016013036
"1150","Semi-naturelle mixte",2015-02-24,NA,NA,0.45504966917349
"1151","Semi-naturelle mixte",2015-02-25,NA,NA,0.447216322333944
"1152","Semi-naturelle mixte",2015-02-26,NA,NA,0.439382975494398
"1153","Semi-naturelle mixte",2015-02-27,NA,NA,0.431549628654852
"1154","Semi-naturelle mixte",2015-02-28,0.423716281815306,811252.13,0.423716281815306
"1155","Semi-naturelle mixte",2015-03-01,NA,NA,0.428111909291102
"1156","Semi-naturelle mixte",2015-03-02,NA,NA,0.432507536766899
"1157","Semi-naturelle mixte",2015-03-03,NA,NA,0.436903164242695
"1158","Semi-naturelle mixte",2015-03-04,NA,NA,0.441298791718491
"1159","Semi-naturelle mixte",2015-03-05,NA,NA,0.445694419194287
"1160","Semi-naturelle mixte",2015-03-06,NA,NA,0.450090046670084
"1161","Semi-naturelle mixte",2015-03-07,NA,NA,0.45448567414588
"1162","Semi-naturelle mixte",2015-03-08,NA,NA,0.458881301621676
"1163","Semi-naturelle mixte",2015-03-09,NA,NA,0.463276929097473
"1164","Semi-naturelle mixte",2015-03-10,NA,NA,0.467672556573269
"1165","Semi-naturelle mixte",2015-03-11,NA,NA,0.472068184049065
"1166","Semi-naturelle mixte",2015-03-12,NA,NA,0.476463811524861
"1167","Semi-naturelle mixte",2015-03-13,NA,NA,0.480859439000658
"1168","Semi-naturelle mixte",2015-03-14,NA,NA,0.485255066476454
"1169","Semi-naturelle mixte",2015-03-15,NA,NA,0.48965069395225
"1170","Semi-naturelle mixte",2015-03-16,NA,NA,0.494046321428046
"1171","Semi-naturelle mixte",2015-03-17,NA,NA,0.498441948903843
"1172","Semi-naturelle mixte",2015-03-18,NA,NA,0.502837576379639
"1173","Semi-naturelle mixte",2015-03-19,NA,NA,0.507233203855435
"1174","Semi-naturelle mixte",2015-03-20,NA,NA,0.511628831331232
"1175","Semi-naturelle mixte",2015-03-21,NA,NA,0.516024458807028
"1176","Semi-naturelle mixte",2015-03-22,NA,NA,0.520420086282824
"1177","Semi-naturelle mixte",2015-03-23,NA,NA,0.52481571375862
"1178","Semi-naturelle mixte",2015-03-24,NA,NA,0.529211341234417
"1179","Semi-naturelle mixte",2015-03-25,NA,NA,0.533606968710213
"1180","Semi-naturelle mixte",2015-03-26,NA,NA,0.538002596186009
"1181","Semi-naturelle mixte",2015-03-27,NA,NA,0.542398223661805
"1182","Semi-naturelle mixte",2015-03-28,NA,NA,0.546793851137602
"1183","Semi-naturelle mixte",2015-03-29,NA,NA,0.551189478613398
"1184","Semi-naturelle mixte",2015-03-30,NA,NA,0.555585106089194
"1185","Semi-naturelle mixte",2015-03-31,NA,NA,0.559980733564991
"1186","Semi-naturelle mixte",2015-04-01,NA,NA,0.564376361040787
"1187","Semi-naturelle mixte",2015-04-02,NA,NA,0.568771988516583
"1188","Semi-naturelle mixte",2015-04-03,NA,NA,0.573167615992379
"1189","Semi-naturelle mixte",2015-04-04,NA,NA,0.577563243468176
"1190","Semi-naturelle mixte",2015-04-05,NA,NA,0.581958870943972
"1191","Semi-naturelle mixte",2015-04-06,NA,NA,0.586354498419768
"1192","Semi-naturelle mixte",2015-04-07,NA,NA,0.590750125895565
"1193","Semi-naturelle mixte",2015-04-08,0.595145753371361,811252.13,0.595145753371361
"1194","Semi-naturelle mixte",2015-04-09,NA,NA,0.60348601875199
"1195","Semi-naturelle mixte",2015-04-10,NA,NA,0.61182628413262
"1196","Semi-naturelle mixte",2015-04-11,NA,NA,0.62016654951325
"1197","Semi-naturelle mixte",2015-04-12,NA,NA,0.628506814893879
"1198","Semi-naturelle mixte",2015-04-13,NA,NA,0.636847080274509
"1199","Semi-naturelle mixte",2015-04-14,NA,NA,0.645187345655138
"1200","Semi-naturelle mixte",2015-04-15,NA,NA,0.653527611035768
"1201","Semi-naturelle mixte",2015-04-16,NA,NA,0.661867876416397
"1202","Semi-naturelle mixte",2015-04-17,NA,NA,0.670208141797027
"1203","Semi-naturelle mixte",2015-04-18,NA,NA,0.678548407177657
"1204","Semi-naturelle mixte",2015-04-19,NA,NA,0.686888672558286
"1205","Semi-naturelle mixte",2015-04-20,NA,NA,0.695228937938916
"1206","Semi-naturelle mixte",2015-04-21,NA,NA,0.703569203319545
"1207","Semi-naturelle mixte",2015-04-22,NA,NA,0.711909468700175
"1208","Semi-naturelle mixte",2015-04-23,NA,NA,0.720249734080805
"1209","Semi-naturelle mixte",2015-04-24,0.728589999461434,811252.13,0.728589999461434
"1210","Semi-naturelle mixte",2015-04-25,NA,NA,0.72969114624297
"1211","Semi-naturelle mixte",2015-04-26,NA,NA,0.730792293024505
"1212","Semi-naturelle mixte",2015-04-27,NA,NA,0.731893439806041
"1213","Semi-naturelle mixte",2015-04-28,NA,NA,0.732994586587576
"1214","Semi-naturelle mixte",2015-04-29,NA,NA,0.734095733369112
"1215","Semi-naturelle mixte",2015-04-30,NA,NA,0.735196880150648
"1216","Semi-naturelle mixte",2015-05-01,NA,NA,0.736298026932183
"1217","Semi-naturelle mixte",2015-05-02,NA,NA,0.737399173713719
"1218","Semi-naturelle mixte",2015-05-03,NA,NA,0.738500320495254
"1219","Semi-naturelle mixte",2015-05-04,NA,NA,0.73960146727679
"1220","Semi-naturelle mixte",2015-05-05,NA,NA,0.740702614058326
"1221","Semi-naturelle mixte",2015-05-06,NA,NA,0.741803760839861
"1222","Semi-naturelle mixte",2015-05-07,NA,NA,0.742904907621397
"1223","Semi-naturelle mixte",2015-05-08,NA,NA,0.744006054402932
"1224","Semi-naturelle mixte",2015-05-09,NA,NA,0.745107201184468
"1225","Semi-naturelle mixte",2015-05-10,0.746208347966004,811252.13,0.746208347966004
"1226","Semi-naturelle mixte",2015-05-11,NA,NA,0.747623862578224
"1227","Semi-naturelle mixte",2015-05-12,NA,NA,0.749039377190445
"1228","Semi-naturelle mixte",2015-05-13,NA,NA,0.750454891802666
"1229","Semi-naturelle mixte",2015-05-14,NA,NA,0.751870406414887
"1230","Semi-naturelle mixte",2015-05-15,NA,NA,0.753285921027108
"1231","Semi-naturelle mixte",2015-05-16,NA,NA,0.754701435639329
"1232","Semi-naturelle mixte",2015-05-17,NA,NA,0.75611695025155
"1233","Semi-naturelle mixte",2015-05-18,NA,NA,0.75753246486377
"1234","Semi-naturelle mixte",2015-05-19,NA,NA,0.758947979475991
"1235","Semi-naturelle mixte",2015-05-20,NA,NA,0.760363494088212
"1236","Semi-naturelle mixte",2015-05-21,NA,NA,0.761779008700433
"1237","Semi-naturelle mixte",2015-05-22,NA,NA,0.763194523312654
"1238","Semi-naturelle mixte",2015-05-23,NA,NA,0.764610037924874
"1239","Semi-naturelle mixte",2015-05-24,NA,NA,0.766025552537095
"1240","Semi-naturelle mixte",2015-05-25,NA,NA,0.767441067149316
"1241","Semi-naturelle mixte",2015-05-26,NA,NA,0.768856581761537
"1242","Semi-naturelle mixte",2015-05-27,NA,NA,0.770272096373758
"1243","Semi-naturelle mixte",2015-05-28,NA,NA,0.771687610985979
"1244","Semi-naturelle mixte",2015-05-29,NA,NA,0.7731031255982
"1245","Semi-naturelle mixte",2015-05-30,NA,NA,0.77451864021042
"1246","Semi-naturelle mixte",2015-05-31,NA,NA,0.775934154822641
"1247","Semi-naturelle mixte",2015-06-01,NA,NA,0.777349669434862
"1248","Semi-naturelle mixte",2015-06-02,NA,NA,0.778765184047083
"1249","Semi-naturelle mixte",2015-06-03,NA,NA,0.780180698659304
"1250","Semi-naturelle mixte",2015-06-04,0.781596213271525,811252.13,0.781596213271525
"1251","Semi-naturelle mixte",2015-06-05,NA,NA,0.779532368790824
"1252","Semi-naturelle mixte",2015-06-06,NA,NA,0.777468524310124
"1253","Semi-naturelle mixte",2015-06-07,NA,NA,0.775404679829424
"1254","Semi-naturelle mixte",2015-06-08,NA,NA,0.773340835348724
"1255","Semi-naturelle mixte",2015-06-09,NA,NA,0.771276990868023
"1256","Semi-naturelle mixte",2015-06-10,NA,NA,0.769213146387323
"1257","Semi-naturelle mixte",2015-06-11,0.767149301906623,811252.13,0.767149301906623
"1258","Semi-naturelle mixte",2015-06-12,NA,NA,0.765667585157748
"1259","Semi-naturelle mixte",2015-06-13,NA,NA,0.764185868408874
"1260","Semi-naturelle mixte",2015-06-14,NA,NA,0.762704151659999
"1261","Semi-naturelle mixte",2015-06-15,NA,NA,0.761222434911125
"1262","Semi-naturelle mixte",2015-06-16,NA,NA,0.75974071816225
"1263","Semi-naturelle mixte",2015-06-17,NA,NA,0.758259001413376
"1264","Semi-naturelle mixte",2015-06-18,NA,NA,0.756777284664501
"1265","Semi-naturelle mixte",2015-06-19,NA,NA,0.755295567915627
"1266","Semi-naturelle mixte",2015-06-20,NA,NA,0.753813851166752
"1267","Semi-naturelle mixte",2015-06-21,NA,NA,0.752332134417878
"1268","Semi-naturelle mixte",2015-06-22,NA,NA,0.750850417669003
"1269","Semi-naturelle mixte",2015-06-23,NA,NA,0.749368700920129
"1270","Semi-naturelle mixte",2015-06-24,NA,NA,0.747886984171254
"1271","Semi-naturelle mixte",2015-06-25,NA,NA,0.74640526742238
"1272","Semi-naturelle mixte",2015-06-26,NA,NA,0.744923550673505
"1273","Semi-naturelle mixte",2015-06-27,NA,NA,0.743441833924631
"1274","Semi-naturelle mixte",2015-06-28,NA,NA,0.741960117175756
"1275","Semi-naturelle mixte",2015-06-29,NA,NA,0.740478400426882
"1276","Semi-naturelle mixte",2015-06-30,NA,NA,0.738996683678008
"1277","Semi-naturelle mixte",2015-07-01,NA,NA,0.737514966929133
"1278","Semi-naturelle mixte",2015-07-02,NA,NA,0.736033250180259
"1279","Semi-naturelle mixte",2015-07-03,NA,NA,0.734551533431384
"1280","Semi-naturelle mixte",2015-07-04,NA,NA,0.73306981668251
"1281","Semi-naturelle mixte",2015-07-05,NA,NA,0.731588099933635
"1282","Semi-naturelle mixte",2015-07-06,0.730106383184761,811252.13,0.730106383184761
"1283","Semi-naturelle mixte",2015-07-07,NA,NA,0.721635367117674
"1284","Semi-naturelle mixte",2015-07-08,NA,NA,0.713164351050587
"1285","Semi-naturelle mixte",2015-07-09,NA,NA,0.7046933349835
"1286","Semi-naturelle mixte",2015-07-10,NA,NA,0.696222318916413
"1287","Semi-naturelle mixte",2015-07-11,NA,NA,0.687751302849327
"1288","Semi-naturelle mixte",2015-07-12,NA,NA,0.67928028678224
"1289","Semi-naturelle mixte",2015-07-13,NA,NA,0.670809270715153
"1290","Semi-naturelle mixte",2015-07-14,NA,NA,0.662338254648066
"1291","Semi-naturelle mixte",2015-07-15,NA,NA,0.653867238580979
"1292","Semi-naturelle mixte",2015-07-16,NA,NA,0.645396222513893
"1293","Semi-naturelle mixte",2015-07-17,NA,NA,0.636925206446806
"1294","Semi-naturelle mixte",2015-07-18,NA,NA,0.628454190379719
"1295","Semi-naturelle mixte",2015-07-19,NA,NA,0.619983174312632
"1296","Semi-naturelle mixte",2015-07-20,NA,NA,0.611512158245545
"1297","Semi-naturelle mixte",2015-07-21,NA,NA,0.603041142178459
"1298","Semi-naturelle mixte",2015-07-22,0.594570126111372,811252.13,0.594570126111372
"1299","Semi-naturelle mixte",2015-07-23,NA,NA,0.595017515863692
"1300","Semi-naturelle mixte",2015-07-24,NA,NA,0.595464905616012
"1301","Semi-naturelle mixte",2015-07-25,NA,NA,0.595912295368332
"1302","Semi-naturelle mixte",2015-07-26,NA,NA,0.596359685120653
"1303","Semi-naturelle mixte",2015-07-27,NA,NA,0.596807074872973
"1304","Semi-naturelle mixte",2015-07-28,NA,NA,0.597254464625293
"1305","Semi-naturelle mixte",2015-07-29,NA,NA,0.597701854377613
"1306","Semi-naturelle mixte",2015-07-30,NA,NA,0.598149244129933
"1307","Semi-naturelle mixte",2015-07-31,NA,NA,0.598596633882254
"1308","Semi-naturelle mixte",2015-08-01,NA,NA,0.599044023634574
"1309","Semi-naturelle mixte",2015-08-02,NA,NA,0.599491413386894
"1310","Semi-naturelle mixte",2015-08-03,NA,NA,0.599938803139214
"1311","Semi-naturelle mixte",2015-08-04,NA,NA,0.600386192891534
"1312","Semi-naturelle mixte",2015-08-05,NA,NA,0.600833582643855
"1313","Semi-naturelle mixte",2015-08-06,NA,NA,0.601280972396175
"1314","Semi-naturelle mixte",2015-08-07,0.601728362148495,811252.13,0.601728362148495
"1315","Semi-naturelle mixte",2015-08-08,NA,NA,0.59385517271329
"1316","Semi-naturelle mixte",2015-08-09,NA,NA,0.585981983278085
"1317","Semi-naturelle mixte",2015-08-10,NA,NA,0.57810879384288
"1318","Semi-naturelle mixte",2015-08-11,NA,NA,0.570235604407675
"1319","Semi-naturelle mixte",2015-08-12,NA,NA,0.56236241497247
"1320","Semi-naturelle mixte",2015-08-13,NA,NA,0.554489225537265
"1321","Semi-naturelle mixte",2015-08-14,0.546616036102059,811252.13,0.546616036102059
"1322","Semi-naturelle mixte",2015-08-15,NA,NA,0.55787115252682
"1323","Semi-naturelle mixte",2015-08-16,NA,NA,0.569126268951582
"1324","Semi-naturelle mixte",2015-08-17,NA,NA,0.580381385376343
"1325","Semi-naturelle mixte",2015-08-18,NA,NA,0.591636501801104
"1326","Semi-naturelle mixte",2015-08-19,NA,NA,0.602891618225865
"1327","Semi-naturelle mixte",2015-08-20,NA,NA,0.614146734650626
"1328","Semi-naturelle mixte",2015-08-21,NA,NA,0.625401851075387
"1329","Semi-naturelle mixte",2015-08-22,NA,NA,0.636656967500148
"1330","Semi-naturelle mixte",2015-08-23,NA,NA,0.647912083924909
"1331","Semi-naturelle mixte",2015-08-24,NA,NA,0.65916720034967
"1332","Semi-naturelle mixte",2015-08-25,NA,NA,0.670422316774431
"1333","Semi-naturelle mixte",2015-08-26,NA,NA,0.681677433199192
"1334","Semi-naturelle mixte",2015-08-27,NA,NA,0.692932549623954
"1335","Semi-naturelle mixte",2015-08-28,NA,NA,0.704187666048715
"1336","Semi-naturelle mixte",2015-08-29,NA,NA,0.715442782473476
"1337","Semi-naturelle mixte",2015-08-30,0.726697898898237,811252.13,0.726697898898237
"1338","Semi-naturelle mixte",2015-08-31,NA,NA,0.728575487007395
"1339","Semi-naturelle mixte",2015-09-01,NA,NA,0.730453075116553
"1340","Semi-naturelle mixte",2015-09-02,NA,NA,0.732330663225711
"1341","Semi-naturelle mixte",2015-09-03,NA,NA,0.734208251334869
"1342","Semi-naturelle mixte",2015-09-04,NA,NA,0.736085839444027
"1343","Semi-naturelle mixte",2015-09-05,NA,NA,0.737963427553185
"1344","Semi-naturelle mixte",2015-09-06,NA,NA,0.739841015662343
"1345","Semi-naturelle mixte",2015-09-07,NA,NA,0.741718603771501
"1346","Semi-naturelle mixte",2015-09-08,NA,NA,0.743596191880659
"1347","Semi-naturelle mixte",2015-09-09,NA,NA,0.745473779989817
"1348","Semi-naturelle mixte",2015-09-10,NA,NA,0.747351368098975
"1349","Semi-naturelle mixte",2015-09-11,NA,NA,0.749228956208133
"1350","Semi-naturelle mixte",2015-09-12,NA,NA,0.751106544317291
"1351","Semi-naturelle mixte",2015-09-13,NA,NA,0.752984132426449
"1352","Semi-naturelle mixte",2015-09-14,NA,NA,0.754861720535607
"1353","Semi-naturelle mixte",2015-09-15,NA,NA,0.756739308644765
"1354","Semi-naturelle mixte",2015-09-16,NA,NA,0.758616896753923
"1355","Semi-naturelle mixte",2015-09-17,NA,NA,0.760494484863081
"1356","Semi-naturelle mixte",2015-09-18,NA,NA,0.762372072972239
"1357","Semi-naturelle mixte",2015-09-19,NA,NA,0.764249661081397
"1358","Semi-naturelle mixte",2015-09-20,NA,NA,0.766127249190555
"1359","Semi-naturelle mixte",2015-09-21,NA,NA,0.768004837299713
"1360","Semi-naturelle mixte",2015-09-22,NA,NA,0.769882425408871
"1361","Semi-naturelle mixte",2015-09-23,NA,NA,0.771760013518029
"1362","Semi-naturelle mixte",2015-09-24,0.773637601627187,811252.13,0.773637601627187
"1363","Semi-naturelle mixte",2015-09-25,NA,NA,0.769051836890794
"1364","Semi-naturelle mixte",2015-09-26,NA,NA,0.764466072154401
"1365","Semi-naturelle mixte",2015-09-27,NA,NA,0.759880307418008
"1366","Semi-naturelle mixte",2015-09-28,NA,NA,0.755294542681615
"1367","Semi-naturelle mixte",2015-09-29,NA,NA,0.750708777945222
"1368","Semi-naturelle mixte",2015-09-30,NA,NA,0.746123013208829
"1369","Semi-naturelle mixte",2015-10-01,0.741537248472436,811252.13,0.741537248472436
"1370","Semi-naturelle mixte",2015-10-02,NA,NA,0.736526132200082
"1371","Semi-naturelle mixte",2015-10-03,NA,NA,0.731515015927727
"1372","Semi-naturelle mixte",2015-10-04,NA,NA,0.726503899655373
"1373","Semi-naturelle mixte",2015-10-05,NA,NA,0.721492783383019
"1374","Semi-naturelle mixte",2015-10-06,NA,NA,0.716481667110665
"1375","Semi-naturelle mixte",2015-10-07,NA,NA,0.711470550838311
"1376","Semi-naturelle mixte",2015-10-08,NA,NA,0.706459434565957
"1377","Semi-naturelle mixte",2015-10-09,NA,NA,0.701448318293603
"1378","Semi-naturelle mixte",2015-10-10,NA,NA,0.696437202021248
"1379","Semi-naturelle mixte",2015-10-11,NA,NA,0.691426085748894
"1380","Semi-naturelle mixte",2015-10-12,NA,NA,0.68641496947654
"1381","Semi-naturelle mixte",2015-10-13,NA,NA,0.681403853204186
"1382","Semi-naturelle mixte",2015-10-14,NA,NA,0.676392736931832
"1383","Semi-naturelle mixte",2015-10-15,NA,NA,0.671381620659477
"1384","Semi-naturelle mixte",2015-10-16,NA,NA,0.666370504387123
"1385","Semi-naturelle mixte",2015-10-17,NA,NA,0.661359388114769
"1386","Semi-naturelle mixte",2015-10-18,NA,NA,0.656348271842415
"1387","Semi-naturelle mixte",2015-10-19,NA,NA,0.651337155570061
"1388","Semi-naturelle mixte",2015-10-20,NA,NA,0.646326039297707
"1389","Semi-naturelle mixte",2015-10-21,NA,NA,0.641314923025353
"1390","Semi-naturelle mixte",2015-10-22,NA,NA,0.636303806752998
"1391","Semi-naturelle mixte",2015-10-23,NA,NA,0.631292690480644
"1392","Semi-naturelle mixte",2015-10-24,NA,NA,0.62628157420829
"1393","Semi-naturelle mixte",2015-10-25,NA,NA,0.621270457935936
"1394","Semi-naturelle mixte",2015-10-26,0.616259341663582,811252.13,0.616259341663582
"1395","Semi-naturelle mixte",2015-10-27,NA,NA,0.616867065993847
"1396","Semi-naturelle mixte",2015-10-28,NA,NA,0.617474790324113
"1397","Semi-naturelle mixte",2015-10-29,NA,NA,0.618082514654379
"1398","Semi-naturelle mixte",2015-10-30,NA,NA,0.618690238984645
"1399","Semi-naturelle mixte",2015-10-31,NA,NA,0.61929796331491
"1400","Semi-naturelle mixte",2015-11-01,NA,NA,0.619905687645176
"1401","Semi-naturelle mixte",2015-11-02,NA,NA,0.620513411975442
"1402","Semi-naturelle mixte",2015-11-03,NA,NA,0.621121136305708
"1403","Semi-naturelle mixte",2015-11-04,NA,NA,0.621728860635973
"1404","Semi-naturelle mixte",2015-11-05,NA,NA,0.622336584966239
"1405","Semi-naturelle mixte",2015-11-06,NA,NA,0.622944309296505
"1406","Semi-naturelle mixte",2015-11-07,NA,NA,0.62355203362677
"1407","Semi-naturelle mixte",2015-11-08,NA,NA,0.624159757957036
"1408","Semi-naturelle mixte",2015-11-09,NA,NA,0.624767482287302
"1409","Semi-naturelle mixte",2015-11-10,NA,NA,0.625375206617568
"1410","Semi-naturelle mixte",2015-11-11,0.625982930947833,811252.13,0.625982930947833
"1411","Semi-naturelle mixte",2015-11-12,NA,NA,0.628704145085533
"1412","Semi-naturelle mixte",2015-11-13,NA,NA,0.631425359223233
"1413","Semi-naturelle mixte",2015-11-14,NA,NA,0.634146573360933
"1414","Semi-naturelle mixte",2015-11-15,NA,NA,0.636867787498633
"1415","Semi-naturelle mixte",2015-11-16,NA,NA,0.639589001636333
"1416","Semi-naturelle mixte",2015-11-17,NA,NA,0.642310215774033
"1417","Semi-naturelle mixte",2015-11-18,0.645031429911733,811252.13,0.645031429911733
"1418","Semi-naturelle mixte",2015-11-19,NA,NA,0.643098955369012
"1419","Semi-naturelle mixte",2015-11-20,NA,NA,0.641166480826291
"1420","Semi-naturelle mixte",2015-11-21,NA,NA,0.63923400628357
"1421","Semi-naturelle mixte",2015-11-22,NA,NA,0.637301531740849
"1422","Semi-naturelle mixte",2015-11-23,NA,NA,0.635369057198128
"1423","Semi-naturelle mixte",2015-11-24,NA,NA,0.633436582655407
"1424","Semi-naturelle mixte",2015-11-25,NA,NA,0.631504108112686
"1425","Semi-naturelle mixte",2015-11-26,NA,NA,0.629571633569965
"1426","Semi-naturelle mixte",2015-11-27,0.627639159027245,811252.13,0.627639159027245
"1427","Semi-naturelle mixte",2015-11-28,NA,NA,0.625355583807634
"1428","Semi-naturelle mixte",2015-11-29,NA,NA,0.623072008588024
"1429","Semi-naturelle mixte",2015-11-30,NA,NA,0.620788433368413
"1430","Semi-naturelle mixte",2015-12-01,NA,NA,0.618504858148803
"1431","Semi-naturelle mixte",2015-12-02,NA,NA,0.616221282929193
"1432","Semi-naturelle mixte",2015-12-03,NA,NA,0.613937707709582
"1433","Semi-naturelle mixte",2015-12-04,NA,NA,0.611654132489972
"1434","Semi-naturelle mixte",2015-12-05,NA,NA,0.609370557270362
"1435","Semi-naturelle mixte",2015-12-06,NA,NA,0.607086982050751
"1436","Semi-naturelle mixte",2015-12-07,NA,NA,0.604803406831141
"1437","Semi-naturelle mixte",2015-12-08,NA,NA,0.60251983161153
"1438","Semi-naturelle mixte",2015-12-09,NA,NA,0.60023625639192
"1439","Semi-naturelle mixte",2015-12-10,NA,NA,0.59795268117231
"1440","Semi-naturelle mixte",2015-12-11,NA,NA,0.595669105952699
"1441","Semi-naturelle mixte",2015-12-12,NA,NA,0.593385530733089
"1442","Semi-naturelle mixte",2015-12-13,NA,NA,0.591101955513479
"1443","Semi-naturelle mixte",2015-12-14,NA,NA,0.588818380293868
"1444","Semi-naturelle mixte",2015-12-15,NA,NA,0.586534805074258
"1445","Semi-naturelle mixte",2015-12-16,NA,NA,0.584251229854648
"1446","Semi-naturelle mixte",2015-12-17,NA,NA,0.581967654635037
"1447","Semi-naturelle mixte",2015-12-18,NA,NA,0.579684079415427
"1448","Semi-naturelle mixte",2015-12-19,NA,NA,0.577400504195816
"1449","Semi-naturelle mixte",2015-12-20,0.575116928976206,811252.13,0.575116928976206
"1450","Semi-naturelle mixte",2015-12-21,NA,NA,0.577004511114682
"1451","Semi-naturelle mixte",2015-12-22,NA,NA,0.578892093253157
"1452","Semi-naturelle mixte",2015-12-23,NA,NA,0.580779675391633
"1453","Semi-naturelle mixte",2015-12-24,NA,NA,0.582667257530109
"1454","Semi-naturelle mixte",2015-12-25,NA,NA,0.584554839668585
"1455","Semi-naturelle mixte",2015-12-26,NA,NA,0.58644242180706
"1456","Semi-naturelle mixte",2015-12-27,NA,NA,0.588330003945536
"1457","Semi-naturelle mixte",2015-12-28,NA,NA,0.590217586084012
"1458","Semi-naturelle mixte",2015-12-29,0.592105168222487,811252.13,0.592105168222487
"1459","Semi-naturelle mixte",2015-12-30,NA,NA,0.592105168222487
"1460","Semi-naturelle mixte",2015-12-31,NA,NA,0.592105168222487
